0,1.0,1.0,5.531260782024443,5.531260782024443
1,-0.8766,-0.8766,6.725303201522626,6.725303201522626
2,0.8842137800000001,0.8842137800000001,4.775030784239589,4.775030784239589
3,-0.2172339331826667,-0.2172339331826667,2.418811468320869,2.418811468320869
4,0.29951026145698145,0.29951026145698145,0.95617962446787,0.95617962446787
5,0.10556583032482872,0.10556583032482869,0.3105220324775996,0.3105220324775997
6,0.166225183568595,0.166225183568595,0.08566002242637838,0.08566002242637838
7,0.14996327752613045,0.14996327752613045,0.02055072674973668,0.02055072674973668
8,0.15377791413604158,0.15377791413604158,0.0043636597382505915,0.0043636597382505915
9,0.1529825200180239,0.1529825200180239,0.0008312666710112993,0.0008312666710112993
10,0.1531317836782111,0.1531317836782111,0.0001436132189507333,0.0001436132189507333
11,0.15310631929778315,0.15310631929778315,2.2701290276816444e-05,2.2701290276816444e-05
12,0.15311030150247573,0.15311030150247573,3.307527057794246e-06,3.307527057794246e-06
13,0.1531097266559122,0.1531097266559122,4.469457582922942e-07,4.469457582922942e-07
14,0.15310980370998797,0.15310980370998797,5.631450505916291e-08,5.631450505916291e-08
15,0.1531097940700094,0.1531097940700094,6.6467089610000585e-09,6.6467089610000585e-09
16,0.1531097952006584,0.1531097952006584,7.37854444210484e-10,7.37854444210484e-10
17,0.15310979507584804,0.15310979507584804,7.731459916726635e-11,7.731459916726635e-11
18,0.15310979508886022,0.15310979508886022,7.671419055554907e-12,7.671419055554907e-12
19,0.15310979508757502,0.15310979508757502,7.225331444260519e-13,7.225331444260519e-13
20,0.15310979508769562,0.15310979508769562,6.505906924303417e-14,6.505906924303417e-14
